fecha;temperatura;humedad;presion_atm;dd;viento;sensacion_termica;banda
2023-08-30;16.883333333333336;32.333333333333336;1013.5;101.66666666666667;11.333333333333334;16.883333333333336;valle
2023-08-31;14.6;33.666666666666664;1019.4333333333334;220.0;12.166666666666666;14.6;valle
2023-09-01;14.183333333333332;48.0;1010.9666666666667;236.66666666666666;2.8333333333333335;14.183333333333332;valle
2023-09-02;18.150000000000002;69.5;1006.9833333333332;216.66666666666666;8.0;18.150000000000002;valle
2023-09-03;9.483333333333333;80.33333333333333;1014.3166666666666;198.33333333333334;12.333333333333334;9.483333333333333;valle
2023-09-04;10.299999999999999;89.0;1018.4333333333334;171.66666666666666;9.333333333333334;10.299999999999999;valle
2023-09-05;9.883333333333333;63.166666666666664;1024.2166666666667;110.0;5.0;9.883333333333333;valle
2023-09-06;11.916666666666666;59.0;1020.0500000000001;70.0;8.333333333333334;11.916666666666666;valle
2023-09-07;11.883333333333333;90.83333333333333;1014.5833333333334;116.66666666666667;5.333333333333333;11.883333333333333;valle
2023-09-08;11.083333333333334;69.0;1017.8333333333334;238.33333333333334;4.833333333333333;11.083333333333334;valle
2023-09-09;10.566666666666666;67.83333333333333;1018.9166666666666;215.0;4.666666666666667;10.566666666666666;valle
2023-09-10;14.800000000000002;59.833333333333336;1009.9333333333334;166.66666666666666;4.166666666666667;14.800000000000002;valle
2023-09-11;20.3;46.166666666666664;1004.4;156.66666666666666;5.5;20.3;valle
2023-09-12;13.383333333333333;29.666666666666668;1018.4166666666666;190.0;12.833333333333334;13.383333333333333;valle
2023-09-13;11.016666666666666;41.5;1021.5333333333333;250.0;5.5;11.016666666666666;valle
2023-09-14;12.6;40.166666666666664;1018.6833333333334;270.0;4.0;12.6;valle
2023-09-15;15.816666666666668;40.333333333333336;1009.6999999999999;78.33333333333333;3.6666666666666665;15.816666666666668;valle
2023-09-16;19.516666666666666;35.166666666666664;1000.5666666666666;260.0;5.5;19.516666666666666;valle
2023-09-17;15.799999999999999;39.5;1009.2833333333333;211.66666666666666;16.0;15.799999999999999;valle
2023-09-18;11.549999999999999;41.166666666666664;1019.65;181.66666666666666;16.5;11.549999999999999;valle
2023-09-19;12.966666666666667;42.166666666666664;1019.7833333333333;186.66666666666666;5.833333333333333;12.966666666666667;valle
2023-09-20;14.866666666666667;64.83333333333333;1017.0833333333334;178.33333333333334;5.333333333333333;14.866666666666667;valle
2023-09-21;17.25;74.83333333333333;1010.4166666666666;80.0;5.5;17.25;valle
2023-09-22;19.46666666666667;76.16666666666667;1011.3833333333333;153.33333333333334;8.166666666666666;19.46666666666667;valle
2023-09-23;18.400000000000002;77.16666666666667;1012.2833333333333;118.33333333333333;6.833333333333333;18.400000000000002;valle
2023-09-24;17.616666666666664;70.5;1013.2833333333333;200.0;7.833333333333333;17.616666666666664;valle
2023-09-25;19.383333333333336;62.333333333333336;1013.5;170.0;6.5;19.383333333333336;valle
2023-09-26;16.099999999999998;67.16666666666667;1010.6833333333334;171.66666666666666;5.833333333333333;16.099999999999998;valle
2023-09-27;10.700000000000001;65.33333333333333;1021.5333333333333;235.0;3.1666666666666665;10.700000000000001;valle
2023-09-28;15.450000000000001;36.833333333333336;1014.6;120.0;7.166666666666667;15.450000000000001;valle
2023-09-29;16.383333333333333;31.5;1021.6666666666666;221.66666666666666;16.166666666666668;16.383333333333333;valle
2023-09-30;12.833333333333334;48.333333333333336;1022.7333333333332;203.33333333333334;4.666666666666667;12.833333333333334;valle
2023-10-01;15.5;47.5;1016.4833333333332;200.0;6.333333333333333;15.5;valle
2023-10-02;18.266666666666666;40.0;1009.4499999999999;146.66666666666666;7.0;18.266666666666666;valle
2023-10-03;18.466666666666665;46.833333333333336;1007.6;100.0;8.333333333333334;18.466666666666665;valle
2023-10-04;10.833333333333334;68.83333333333333;1017.3333333333334;240.0;7.833333333333333;10.833333333333334;valle
2023-10-05;12.85;46.0;1011.9499999999999;256.6666666666667;4.0;12.85;valle
2023-10-06;16.366666666666667;40.333333333333336;1008.1833333333334;193.33333333333334;4.166666666666667;16.366666666666667;valle
2023-10-07;16.433333333333334;43.333333333333336;1017.7166666666667;283.3333333333333;6.166666666666667;16.433333333333334;valle
2023-10-08;15.333333333333334;44.666666666666664;1017.8666666666667;296.6666666666667;4.666666666666667;15.333333333333334;valle
2023-10-09;20.95;38.0;1013.8166666666666;100.0;6.333333333333333;20.95;valle
2023-10-10;22.583333333333332;24.5;1008.0666666666666;51.666666666666664;12.166666666666666;22.583333333333332;valle
2023-10-11;19.0;29.166666666666668;1013.6666666666666;203.33333333333334;21.5;19.0;valle
2023-10-12;10.733333333333334;42.833333333333336;1024.3;186.66666666666666;6.333333333333333;10.733333333333334;valle
2023-10-13;12.633333333333333;47.5;1022.4;160.0;6.333333333333333;12.633333333333333;valle
2023-10-14;15.116666666666665;43.833333333333336;1017.6666666666666;135.0;5.5;15.116666666666665;valle
2023-10-15;16.066666666666666;45.666666666666664;1014.6333333333333;203.33333333333334;3.8333333333333335;16.066666666666666;valle
2023-10-16;22.21666666666667;39.166666666666664;1007.6333333333333;101.66666666666667;7.166666666666667;22.21666666666667;valle
2023-10-17;18.866666666666664;46.333333333333336;1017.9333333333334;193.33333333333334;11.0;18.866666666666664;valle
2023-10-18;16.916666666666668;37.166666666666664;1020.9166666666666;88.33333333333333;7.666666666666667;16.916666666666668;valle
2023-10-19;15.766666666666666;57.166666666666664;1019.9499999999999;175.0;6.0;15.766666666666666;valle
2023-10-20;19.316666666666666;53.333333333333336;1015.4166666666666;226.66666666666666;4.0;19.316666666666666;valle
2023-10-21;23.433333333333334;74.66666666666667;1009.7833333333333;106.66666666666667;9.166666666666666;26.823550964573343;valle
2023-10-22;25.150000000000002;69.5;1007.25;146.66666666666666;4.5;40.269321601960016;valle
2023-10-23;19.2;92.66666666666667;1012.85;210.0;10.833333333333334;19.2;valle
2023-10-24;15.933333333333332;83.33333333333333;1018.5500000000001;190.0;11.333333333333334;15.933333333333332;valle
2023-10-25;17.3;77.0;1016.0500000000001;86.66666666666667;8.5;17.3;valle
2023-10-26;16.533333333333335;78.33333333333333;1012.7666666666668;40.0;5.333333333333333;16.533333333333335;valle
2023-10-27;18.816666666666666;71.66666666666667;1005.8333333333334;223.33333333333334;5.5;18.816666666666666;valle
2023-10-28;17.833333333333332;70.0;1002.7833333333333;195.0;5.5;17.833333333333332;valle
2023-10-29;25.383333333333336;55.166666666666664;997.5500000000001;51.666666666666664;9.0;31.50143864092667;valle
2023-10-30;21.033333333333335;59.666666666666664;1005.8166666666666;191.66666666666666;17.0;21.033333333333335;valle
2023-10-31;15.75;48.666666666666664;1017.7666666666668;210.0;8.0;15.75;valle
2023-11-01;10.183333333333334;89.66666666666667;1019.0833333333334;173.33333333333334;9.833333333333334;10.183333333333334;valle
2023-11-02;10.25;90.16666666666667;1015.1166666666667;210.0;10.666666666666666;10.25;valle
2023-11-03;8.666666666666666;72.16666666666667;1019.3833333333333;225.0;11.833333333333334;8.666666666666666;valle
2023-11-04;14.183333333333332;72.5;1016.6833333333334;276.6666666666667;3.8333333333333335;14.183333333333332;valle
2023-11-05;18.0;55.5;1010.5833333333334;155.0;6.333333333333333;18.0;valle
2023-11-06;20.7;54.333333333333336;1010.9166666666666;53.333333333333336;7.166666666666667;20.7;valle
2023-11-07;23.433333333333334;46.333333333333336;1006.7333333333332;63.333333333333336;8.833333333333334;23.433333333333334;valle
2023-11-08;22.483333333333334;38.0;1012.5333333333333;195.0;11.666666666666666;22.483333333333334;valle
2023-11-09;18.916666666666668;36.0;1014.1333333333333;211.66666666666666;7.0;18.916666666666668;valle
2023-11-10;22.433333333333334;46.666666666666664;1006.3000000000001;203.33333333333334;6.833333333333333;22.433333333333334;valle
2023-11-11;22.183333333333334;60.833333333333336;1001.75;166.66666666666666;17.333333333333332;22.183333333333334;valle
2023-11-12;21.333333333333332;49.666666666666664;1006.2333333333332;183.33333333333334;9.666666666666666;21.333333333333332;valle
2023-11-13;15.15;38.0;1012.7666666666668;198.33333333333334;12.666666666666666;15.15;valle
2023-11-14;17.333333333333332;73.83333333333333;1011.0666666666666;210.0;5.333333333333333;17.333333333333332;valle
2023-11-15;20.8;55.833333333333336;1006.5333333333333;201.66666666666666;10.0;20.8;valle
2023-11-16;18.900000000000002;75.66666666666667;1005.6;230.0;8.0;18.900000000000002;valle
2023-11-17;20.05;63.0;1000.2666666666668;333.3333333333333;6.666666666666667;20.05;valle
2023-11-18;21.216666666666665;64.0;1002.0;183.33333333333334;10.833333333333334;21.216666666666665;valle
2023-11-19;18.099999999999998;40.166666666666664;1012.6333333333333;113.33333333333333;5.666666666666667;18.099999999999998;valle
2023-11-20;23.066666666666666;41.833333333333336;1008.0833333333334;56.666666666666664;7.833333333333333;23.066666666666666;valle
2023-11-21;25.616666666666664;48.833333333333336;1003.7333333333332;160.0;6.833333333333333;29.587817189933336;valle
2023-11-22;19.183333333333334;65.83333333333333;1010.0166666666668;180.0;8.5;19.183333333333334;valle
2023-11-23;21.433333333333334;63.833333333333336;1014.5333333333333;316.6666666666667;5.333333333333333;21.433333333333334;valle
2023-11-24;22.650000000000002;52.0;1020.3166666666666;301.6666666666667;5.333333333333333;22.650000000000002;valle
2023-11-25;20.533333333333335;57.666666666666664;1017.5;240.0;5.166666666666667;20.533333333333335;valle
2023-11-26;22.416666666666668;57.333333333333336;1011.8333333333334;58.333333333333336;5.333333333333333;25.17354909849999;valle
2023-11-27;24.916666666666668;60.0;1009.1999999999999;38.333333333333336;7.5;27.994932709583335;valle
2023-11-28;26.133333333333336;66.0;1006.75;45.0;10.833333333333334;36.94770784175;valle
2023-11-29;24.366666666666664;70.33333333333333;1006.2666666666668;108.33333333333333;10.166666666666666;27.740824909500002;valle
2023-11-30;21.066666666666666;77.0;1010.85;233.33333333333334;3.6666666666666665;21.066666666666666;valle
2023-12-01;24.266666666666666;77.16666666666667;1004.2333333333332;268.3333333333333;4.5;24.266666666666666;valle
2023-12-02;22.366666666666664;78.16666666666667;1007.9166666666666;228.33333333333334;10.0;22.366666666666664;valle
2023-12-03;19.533333333333335;48.333333333333336;1014.7833333333333;205.0;23.0;19.533333333333335;valle
2023-12-04;14.266666666666666;64.66666666666667;1022.35;206.66666666666666;8.666666666666666;14.266666666666666;valle
2023-12-05;14.183333333333332;94.0;1016.8833333333333;226.66666666666666;5.833333333333333;14.183333333333332;valle
2023-12-06;18.566666666666666;90.66666666666667;1010.9333333333334;245.0;3.0;18.566666666666666;valle
2023-12-07;18.566666666666666;90.66666666666667;1010.9333333333334;245.0;3.0;18.566666666666666;valle
2023-12-08;21.5;63.166666666666664;1016.6666666666666;176.66666666666666;8.166666666666666;21.5;valle
2023-12-09;21.099999999999998;65.66666666666667;1012.5666666666666;35.0;8.333333333333334;21.099999999999998;valle
2023-12-10;19.05;71.83333333333333;1015.1833333333334;206.66666666666666;4.5;19.05;valle
2023-12-11;22.316666666666666;47.333333333333336;1008.5;305.0;6.333333333333333;23.71626476093333;valle
2023-12-12;25.983333333333334;44.0;1004.7166666666667;46.666666666666664;7.333333333333333;29.174158833653333;valle
2023-12-13;26.45;80.33333333333333;1002.8000000000001;226.66666666666666;5.0;35.89362113730001;valle
2023-12-14;23.71666666666667;85.0;1004.2833333333333;101.66666666666667;6.333333333333333;23.71666666666667;valle
2023-12-15;25.083333333333332;78.66666666666667;1002.3333333333334;78.33333333333333;6.833333333333333;32.29620956845;valle
2023-12-16;25.083333333333332;78.66666666666667;1002.3333333333334;78.33333333333333;6.833333333333333;32.29620956845;valle
2023-12-17;28.116666666666664;71.33333333333333;997.4833333333332;123.33333333333333;8.833333333333334;54.91342313219001;valle
2023-12-18;19.266666666666666;90.16666666666667;1011.2833333333333;176.66666666666666;10.833333333333334;19.266666666666666;valle
2023-12-19;14.883333333333333;92.66666666666667;1018.7166666666667;195.0;9.166666666666666;14.883333333333333;valle
2023-12-20;16.5;94.5;1017.1;193.33333333333334;5.5;16.5;valle
2023-12-21;19.566666666666666;85.83333333333333;1015.1833333333334;180.0;6.0;19.566666666666666;valle
2023-12-22;23.2;77.16666666666667;1010.9333333333334;40.0;6.166666666666667;23.2;valle
2023-12-23;23.666666666666668;80.0;1009.8333333333334;170.0;4.833333333333333;23.666666666666668;valle
2023-12-24;23.666666666666668;84.0;1009.4;215.0;6.166666666666667;28.393487828666668;valle
2023-12-25;22.683333333333334;79.5;1012.0333333333333;210.0;6.166666666666667;22.683333333333334;valle
2023-12-26;22.666666666666668;57.0;1016.25;103.33333333333333;4.666666666666667;22.666666666666668;valle
2023-12-27;24.3;53.5;1012.8166666666666;103.33333333333333;7.666666666666667;26.269626692666673;valle
2023-12-28;25.383333333333336;53.833333333333336;1004.3833333333333;115.0;6.833333333333333;29.21702086671333;valle
2023-12-29;24.3;57.833333333333336;1008.4833333333332;241.66666666666666;5.333333333333333;24.3;valle
2023-12-30;22.400000000000002;43.333333333333336;1016.8666666666667;170.0;7.333333333333333;22.400000000000002;valle
2023-12-31;22.3;71.33333333333333;1012.6999999999999;65.0;10.166666666666666;22.3;valle
2023-01-01;23.146153846153844;77.84615384615384;1009.0461538461539;183.84615384615384;10.23076923076923;27.73087198198616;resto
2023-01-02;25.16923076923077;43.38461538461539;1011.9846153846154;173.07692307692307;5.615384615384615;25.16923076923077;resto
2023-01-03;25.384615384615383;47.46153846153846;1009.7153846153846;176.15384615384616;8.76923076923077;28.28058884291385;resto
2023-01-04;26.323076923076922;46.38461538461539;1012.6846153846153;142.30769230769232;6.0;27.010361800929232;resto
2023-01-05;27.923076923076923;35.84615384615385;1011.7;129.23076923076923;9.76923076923077;27.923076923076923;resto
2023-01-06;29.04615384615385;35.38461538461539;1011.5230769230768;135.3846153846154;6.3076923076923075;29.660492979064617;resto
2023-01-07;30.73076923076923;35.76923076923077;1013.2076923076924;123.07692307692308;8.76923076923077;31.377619287500004;resto
2023-01-08;31.515384615384615;34.0;1012.8;170.76923076923077;6.538461538461538;32.28992393444923;resto
2023-01-09;31.43846153846154;32.07692307692308;1009.3923076923077;136.15384615384616;7.846153846153846;31.43846153846154;resto
2023-01-10;31.892307692307693;33.15384615384615;1006.823076923077;170.0;6.0;32.6160552302;resto
2023-01-11;22.823076923076922;75.92307692307692;1011.2461538461539;182.30769230769232;9.076923076923077;26.811302443707692;resto
2023-01-12;20.23076923076923;81.84615384615384;1010.8153846153847;185.3846153846154;10.846153846153847;20.23076923076923;resto
2023-01-13;23.123076923076926;59.0;1012.4153846153846;189.23076923076923;6.230769230769231;23.123076923076926;resto
2023-01-14;26.484615384615385;41.38461538461539;1008.2;168.46153846153845;6.384615384615385;26.484615384615385;resto
2023-01-15;27.715384615384615;44.23076923076923;1010.2769230769231;223.84615384615384;5.538461538461538;28.50444675470154;resto
2023-01-16;28.638461538461538;44.53846153846154;1011.0153846153846;193.07692307692307;7.3076923076923075;30.284228083440002;resto
2023-01-17;29.930769230769233;38.46153846153846;1009.8307692307692;143.84615384615384;6.923076923076923;30.612260304969233;resto
2023-01-18;24.95384615384615;66.92307692307692;1016.1615384615385;200.76923076923077;7.384615384615385;31.34127574332615;resto
2023-01-19;29.815384615384616;57.46153846153846;1011.9076923076923;125.38461538461539;7.923076923076923;42.708797634883084;resto
2023-01-20;32.73076923076923;50.23076923076923;1001.0692307692308;90.76923076923077;11.846153846153847;50.683123456132314;resto
